team,passer,recipient,start_x,start_y,end_x,end_y,weight
Germany,Jamal Musiala,Robert Andrich,83.25,33.99166666666667,77.40833333333333,38.833333333333336,12
Germany,Jamal Musiala,Thomas Müller,90.80000000000001,20.700000000000003,102.25,10.25,2
Germany,Jamal Musiala,Toni Kroos,74.3576923076923,20.865384615384617,66.5576923076923,26.52692307692308,26
Germany,Jamal Musiala,İlkay Gündoğan,77.08636363636364,28.427272727272726,80.03181818181818,32.190909090909095,22
Germany,Jonathan Tah,Antonio Rüdiger,50.71016949152543,35.1271186440678,50.38644067796611,53.66949152542373,59
Germany,Jonathan Tah,Chris Führich,65.9,42.3,78.8,32.45,2
Germany,Jonathan Tah,David Raum,42.7375,19.175,55.8375,4.8,8
Germany,Jonathan Tah,Emre Can,54.075,35.0875,62.025,40.925,8
Germany,Jonathan Tah,Florian Wirtz,64.42307692307692,34.815384615384616,75.40769230769232,39.23076923076923,13
Germany,Jonathan Tah,Jamal Musiala,53.56923076923077,26.884615384615383,66.16153846153847,23.146153846153844,13
Germany,Jonathan Tah,Joshua Kimmich,59.07777777777778,46.42222222222222,73.11111111111111,69.37777777777778,9
Germany,Jonathan Tah,Kai Havertz,55.3,47.4,68.6,62.7,1
Germany,Jonathan Tah,Leroy Sané,72.9,53.25,85.05,57.650000000000006,2
Germany,Jonathan Tah,Manuel Neuer,23.200000000000003,26.922222222222224,8.566666666666666,37.577777777777776,9
Germany,Jonathan Tah,Maximilian Mittelstädt,50.75925925925926,30.62962962962963,61.25925925925926,13.396296296296295,27
Germany,Jonathan Tah,Niclas Füllkrug,80.35,35.45,92.65,38.400000000000006,2
Germany,Jonathan Tah,Pascal Groß,62.5875,31.425,69.15,26.3,8
Germany,Jonathan Tah,Robert Andrich,55.42142857142857,33.01428571428571,60.378571428571426,40.121428571428574,14
Germany,Jonathan Tah,Toni Kroos,54.95454545454545,37.57272727272727,56.944155844155844,28.35194805194805,77
Germany,Jonathan Tah,İlkay Gündoğan,64.10000000000001,36.26666666666667,73.85000000000001,43.21666666666667,6
Germany,Joshua Kimmich,Antonio Rüdiger,66.32087912087911,70.1087912087912,54.53846153846154,64.22087912087912,91
Germany,Joshua Kimmich,David Raum,27.8,39.3,34.1,40.5,1
Germany,Joshua Kimmich,Emre Can,72.03888888888889,68.32777777777778,70.53888888888889,60.09444444444445,18
Germany,Joshua Kimmich,Florian Wirtz,80.4590909090909,66.92272727272727,87.55454545454546,63.99545454545455,22
Germany,Joshua Kimmich,Jamal Musiala,70.14375,69.59375,81.18125,71.1,16
Germany,Joshua Kimmich,Jonathan Tah,51.91111111111111,60.93333333333333,44.93333333333333,39.355555555555554,9
Germany,Joshua Kimmich,Kai Havertz,70.18333333333332,69.95416666666667,87.89999999999999,66.7375,24
Germany,Joshua Kimmich,Leroy Sané,78.49677419354839,67.45806451612903,87.96451612903226,68.93870967741935,31
Germany,Joshua Kimmich,Manuel Neuer,24.584615384615386,63.11538461538461,9.107692307692307,47.26153846153846,13
Germany,Joshua Kimmich,Maximilian Mittelstädt,87.65,59.725,90.94999999999999,31.85,4
Germany,Joshua Kimmich,Niclas Füllkrug,79.525,66.8,91.15,52.425,4
Germany,Joshua Kimmich,Nico Schlotterbeck,75.83333333333333,51.583333333333336,69.23333333333333,35.050000000000004,6
Germany,Joshua Kimmich,Pascal Groß,76.00833333333334,65.10833333333333,72.00833333333334,50.46666666666667,12
Germany,Joshua Kimmich,Robert Andrich,68.88928571428572,66.34285714285714,65.23928571428571,58.53214285714286,28
Germany,Joshua Kimmich,Thomas Müller,90.4,75.0,113.2,43.6,1
Germany,Joshua Kimmich,Toni Kroos,64.78571428571429,63.737142857142864,60.27714285714285,54.09142857142857,35
Germany,Joshua Kimmich,Waldemar Anton,37.5,39.5,32.1,23.4,1
Germany,Joshua Kimmich,İlkay Gündoğan,78.26875,66.69375,85.5375,58.206250000000004,16
Germany,Kai Havertz,Antonio Rüdiger,69.35,50.375,56.275000000000006,52.1,4
Germany,Kai Havertz,David Raum,74.76666666666667,17.333333333333332,80.86666666666666,9.366666666666665,3
Germany,Kai Havertz,Emre Can,88.5,60.6,78.7,57.075,4
Germany,Kai Havertz,Florian Wirtz,71.6375,58.5875,76.3375,57.0375,8
Germany,Kai Havertz,Jamal Musiala,81.05454545454546,36.49090909090909,84.16363636363636,34.800000000000004,11
Germany,Kai Havertz,Jonathan Tah,84.6,61.7,69.5,48.9,1
Germany,Kai Havertz,Joshua Kimmich,89.65,66.66538461538461,85.98076923076923,70.32307692307693,26
Germany,Kai Havertz,Leroy Sané,73.55,56.099999999999994,78.85,63.35,2
Germany,Kai Havertz,Maximilian Beier,92.35,17.45,101.80000000000001,21.450000000000003,2
Germany,Kai Havertz,Maximilian Mittelstädt,61.775,28.675,60.900000000000006,16.675,4
Germany,Kai Havertz,Niclas Füllkrug,72.03999999999999,41.660000000000004,79.12,38.160000000000004,5
Germany,Kai Havertz,Pascal Groß,57.3,5.8,44.3,11.1,1
Germany,Kai Havertz,Robert Andrich,78.14999999999999,45.25,65.76666666666667,49.23333333333333,6
